workload,regime,loss_budget,port_budget,baseline,baseline_depth_budget,pathbudget_depth_budget,baseline_time_s,pathbudget_time_s,oracle_time_s,speedup,oracle_gap_pct,verdict
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,medium,high,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",1.2169452351759997,0.8330153111573333,0.8330153111573333,1.4608917973971702,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,medium,high,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",0.9771725722826665,0.8330153111573333,0.8330153111573333,1.1730547556503508,0.0,standalone_signal
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",4.529130238384,1.221239563488,1.221239563488,3.708633730673027,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.5962621833439998,1.221239563488,1.221239563488,1.3070835821801352,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.221239563488,1.221239563488,,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.221239563488,1.221239563488,1.221239563488,1.0,0.0,locality_ablation_only
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",5.9802308536,1.7159834950666668,1.7159834950666668,3.485016534711871,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",2.1969479096,1.7159834950666668,1.7159834950666668,1.2802849887053531,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.7159834950666668,1.7159834950666668,,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,medium,high,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.7159834950666668,1.7159834950666668,1.7159834950666668,1.0,0.0,locality_ablation_only
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,low,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP8,PP1,DP3)",,0.22829296368,0.22541977628,,1.2745942026094026,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,low,shortest_feasible_equal,"D(TP1,PP1,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP8,PP1,DP3)",0.33262618652000003,0.22829296368,0.22541977628,1.457014623482854,1.2745942026094026,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,low,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP8,PP1,DP3)",,0.22829296368,0.22541977628,,1.2745942026094026,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,low,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP8,PP2,DP2)","D(TP1,PP1,DP3) U(TP8,PP1,DP3)",0.27287460717333334,0.22829296368,0.22541977628,1.1952825999307792,1.2745942026094026,standalone_signal
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,low,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",,0.8330153111573333,0.8330153111573333,,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,low,shortest_feasible_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",,0.8330153111573333,0.8330153111573333,,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,low,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",,0.8330153111573333,0.8330153111573333,,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,low,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP8,PP2,DP2)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",0.937265167824,0.8330153111573333,0.8330153111573333,1.1251475876497747,0.0,standalone_signal
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",,1.259894269152,1.221239563488,,3.1652025384436344,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",,1.259894269152,1.221239563488,,3.1652025384436344,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",,1.259894269152,1.221239563488,,3.1652025384436344,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP8,PP2,DP2)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",1.259894269152,1.259894269152,1.221239563488,1.0,3.1652025384436344,locality_ablation_only
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",,1.7626800796,1.7159834950666668,,2.7212723588299514,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",,1.7626800796,1.7159834950666668,,2.7212723588299514,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",,1.7626800796,1.7159834950666668,,2.7212723588299514,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,low,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP8,PP2,DP2)","D(TP1,PP3,DP3) U(TP8,PP2,DP2)",1.7626800796,1.7626800796,1.7159834950666668,1.0,2.7212723588299514,locality_ablation_only
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,medium,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",,0.22541977628,0.22541977628,,0.0,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,medium,shortest_feasible_equal,"D(TP1,PP1,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",0.33262618652000003,0.22541977628,0.22541977628,1.4755856474049376,0.0,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,medium,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",0.33307029489333334,0.22541977628,0.22541977628,1.4775557867629932,0.0,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,medium,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",0.28924171344888894,0.22541977628,0.22541977628,1.2831248359044327,0.0,standalone_signal
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,medium,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",,0.8330153111573333,0.8330153111573333,,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,medium,shortest_feasible_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",1.2169452351759997,0.8330153111573333,0.8330153111573333,1.4608917973971702,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,medium,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",1.2169452351759997,0.8330153111573333,0.8330153111573333,1.4608917973971702,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,medium,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",0.9771725722826665,0.8330153111573333,0.8330153111573333,1.1730547556503508,0.0,standalone_signal
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.221239563488,1.221239563488,,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.221239563488,1.221239563488,,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.221239563488,1.221239563488,,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.221239563488,1.221239563488,1.221239563488,1.0,0.0,locality_ablation_only
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.7159834950666668,1.7159834950666668,,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.7159834950666668,1.7159834950666668,,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.7159834950666668,1.7159834950666668,,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,medium,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.7159834950666668,1.7159834950666668,1.7159834950666668,1.0,0.0,locality_ablation_only
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,high,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",1.0367390590533334,0.22541977628,0.22541977628,4.599148646858613,0.0,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,high,shortest_feasible_equal,"D(TP1,PP1,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",0.33262618652000003,0.22541977628,0.22541977628,1.4755856474049376,0.0,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,high,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",0.33307029489333334,0.22541977628,0.22541977628,1.4775557867629932,0.0,diagnostic
LLaMA-13B-like_DP-heavy_TP8_PP2_DP64,deep_oversubscribed_global_bottleneck,relaxed,high,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP1,DP3) U(TP7,PP1,DP4)",0.28924171344888894,0.22541977628,0.22541977628,1.2831248359044327,0.0,standalone_signal
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,high,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",3.8240064744719997,0.8330153111573333,0.8330153111573333,4.590559649088793,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,high,shortest_feasible_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",1.2169452351759997,0.8330153111573333,0.8330153111573333,1.4608917973971702,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,high,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",1.2169452351759997,0.8330153111573333,0.8330153111573333,1.4608917973971702,0.0,diagnostic
GPT-3-175B-like_mixed_TP8_PP8_DP16,deep_oversubscribed_global_bottleneck,relaxed,high,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP2,DP3) U(TP8,PP1,DP3)",0.9771725722826665,0.8330153111573333,0.8330153111573333,1.1730547556503508,0.0,standalone_signal
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",4.529130238384,1.221239563488,1.221239563488,3.708633730673027,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.5962621833439998,1.221239563488,1.221239563488,1.3070835821801352,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.221239563488,1.221239563488,,0.0,diagnostic
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.221239563488,1.221239563488,1.221239563488,1.0,0.0,locality_ablation_only
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,all_depth3_equal,"D(TP3,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",5.9802308536,1.7159834950666668,1.7159834950666668,3.485016534711871,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,shortest_feasible_equal,"D(TP1,PP3,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",2.1969479096,1.7159834950666668,1.7159834950666668,1.2802849887053531,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,fixed_locality_aware_equal,"D(TP1,PP2,DP3) U(TP4,PP4,DP4)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",,1.7159834950666668,1.7159834950666668,,0.0,diagnostic
Megatron-530B-like_large_PP-heavy_TP8_PP16_DP8,deep_oversubscribed_global_bottleneck,relaxed,high,best_static_locality_aware,"D(TP1,PP3,DP3) U(TP7,PP3,DP2)","D(TP1,PP3,DP3) U(TP7,PP3,DP2)",1.7159834950666668,1.7159834950666668,1.7159834950666668,1.0,0.0,locality_ablation_only
